Provincia,Trimestre,Anio,homicidios_consumados,drogas,homicidios_tentativa,lesiones,secuestro,sexual_agresion,sexual_otros,robos_violencia,robos_fuerza,hurtos,vehiculos,resto,Inm_De Africa,Inm_De América del Norte,Inm_De Asia,Inm_De Centro América y Caribe,Inm_De Oceanía,Inm_De Sudamérica,Inm_Europa_UE,Inm_Europa_no_UE,EM_Total,EM_Hombres,EM_Mujeres,IPC_01_alimentos,IPC_02_tabaco,IPC_03_vestido,IPC_04_vivienda,IPC_05_hogar,IPC_06_sanidad,IPC_07_transporte,IPC_08_comunicaciones,IPC_09_ocio,IPC_10_enseñanza,IPC_11_restaurantes,IPC_12_otros,IPC_00_general,Pobl_Hombres,Pobl_Mujeres,Pobl_Total poblacion,Desigualdad_gini,Desigualdad_p80p20,Soc_num_sociedades_sa,Soc_desmboldo_sociedades_sa,Soc_num_sociedades_sl,Soc_desembolso_sociedades_sl,Soc_num_sociedades_total,Soc_desembolso_sociedades_total,Paro_tasa_actividad,Paro_tasa_paro,Paro_tasa_empleo,cluster
Alicante/Alacant,2,2019,0.0162271717500085,0.941175961500494,0.0540905725000284,0.843812931000443,0.0,0.1460445457500766,0.8005404730004203,2.1311685565011187,11.023658675505787,33.94724330101782,1.7417164345009144,63.16697056553316,58533,2452,19132,4921,237,40650,42135,186478,43.47,42.43,44.5,0.6657704741188007,0.3503892734588789,0.7045677965848983,0.34469476067958,0.327581324674256,0.3623548128916452,0.6799408096112375,0.6625565576835878,0.2341850799135865,0.0635043064661267,0.580425130811982,0.4926578848804039,0.4981797611528317,916006,932745,1848751,33.7,2.9,5,3650,4683,162428,4688,166078,58.61,14.71,49.99,0
Alicante/Alacant,2,2020,0.0160489170993187,1.176920587283373,0.0481467512979561,0.6152084888072177,0.0053496390331062,0.0588460293641686,0.5724113765423678,0.8077954939990424,5.02331105208676,9.89148257221344,0.9415364698266984,50.85366864870793,62650,2760,20646,5716,274,47256,44078,189820,43.66,42.6,44.7,0.6317150059699931,0.29016535135644,0.6812227023892833,0.4731411842044324,0.4033463223044173,0.4290613812150108,0.3100530476280738,0.6769571569891774,0.2332558980268285,0.0910080261188949,0.545132924998676,0.5232340296311699,0.3570361767291514,926385,942900,1869285,33.6,2.9,3,8093,3960,149708,3963,157801,54.22,18.41,44.23,1
Alicante/Alacant,2,2021,0.0159281153535351,1.3220335743434166,0.0584030896296288,1.1202774465319714,0.0053093717845117,0.1221155510437694,0.9556869212121084,1.5078615868013263,7.539307934006633,22.485189507407103,1.2105367668686706,63.11250240249073,65259,2996,21334,6269,302,52695,123144,122886,43.92,42.86,44.96,0.4251445080587452,0.5112265615380077,0.7215882258915441,0.4339656747890498,0.4499272207940598,0.3362789594877897,0.5322752461065989,0.7987012987016865,0.6592069503998882,0.0259418589492911,0.4930873701522207,0.6021034265862738,0.5233877749612567,933545,949917,1883462,32.8,2.8,9,8150,4906,167255,4915,175405,56.06,18.24,45.83,0
Alicante/Alacant,2,2022,0.0158122349803532,1.39147667827109,0.057978194927962,1.539057538087721,0.0210829799738043,0.1739345847838862,1.2386250734610085,1.96598788255726,8.881205313965102,31.656094430667306,1.328227738349677,72.33570429012289,65892,3202,21354,6453,311,55165,120400,121402,44.28,43.22,45.31,0.6372334928452542,0.2290940924545834,0.5964760398604249,0.1771565618739409,0.5608556514859913,0.6397087140363286,0.8342310225566525,0.3383208948468283,0.483528848084803,0.7466889653376483,0.4406025017551563,0.7609140450920254,0.4266347146249307,940174,957091,1897265,32.8,2.8,3,483,5131,196919,5134,197402,57.05,14.39,48.84,0
Alicante/Alacant,2,2023,0.0103552846382976,1.6050691189361397,0.0983752040638279,1.6050691189361397,0.0,0.2744150429148884,1.0821272447021069,2.8373479908935626,8.962498854446636,35.384007609063154,1.7862866001063489,60.70267854970096,69189,3462,22590,7149,349,61490,141140,107150,44.3,43.23,45.34,0.5000929954316901,0.7063321902339933,0.6175532673162983,0.0016083634901488,0.6206875590976364,0.3657350386104723,0.8760539262060285,0.3372880405025191,0.8028426676068964,0.4438727100211667,0.3824481828228928,0.7946442461417357,0.4928650617952085,955795,975585,1931381,33.22736156351791,3.015384615384615,4,5135,5548,138546,5552,143681,57.46,12.74,50.15,0
Alicante/Alacant,2,2024,0.015195428404713,1.5955199824948665,0.086107427626707,1.975405692612692,0.005065142801571,0.3191039964989733,1.038354274322056,2.5528319719917865,8.089033054108894,33.38435620515449,1.6411062677090056,59.69777305931586,71425,3673,23345,7611,373,65712,160680,91483,44.34,43.27,45.39,0.582972016992617,0.4838788993879008,0.7978113748105934,0.0113745118205417,0.7085405049174254,0.3721431385423598,0.8673978981754615,0.3360475337597802,0.6949228694176682,0.4828218490638868,0.4633755981872725,0.7181465016081298,0.5130481913704523,975634,998644,1974278,33.86840390879478,3.069230769230769,2,6240,5299,160702,5302,166942,57.33,13.11,49.82,0
Alicante/Alacant,3,2017,0.0054701213765232,1.028382818786366,0.0109402427530464,1.0447931829159358,0.0109402427530464,0.098462184777418,0.7001755361949726,2.7514710523911816,12.69068159353388,49.71793319121958,2.127877215467534,68.58438181884817,55004,2170,17588,4311,209,35678,40648,185161,43.11,42.09,44.12,0.5494047727942694,0.8447273952983517,0.4359671650114924,0.5921239551866796,0.4075026860368267,0.4886438217720498,0.4951582587322897,0.6575046798375915,0.2575832437210419,0.2744539482355558,0.5121296836443997,0.2486516627653831,0.4945981293538812,906326,921787,1828113,35.1,3.0,12,1212,4726,148564,4738,149775,58.5,16.22,49.01,0
Alicante/Alacant,3,2018,0.0326895846080001,1.111445876672004,0.0435861128106668,1.3130316484213382,0.0,0.1307583384320005,0.92620489722667,2.6587528814506767,12.874248071450715,45.30776426668817,1.8742028508586737,71.43763889668293,58069,2383,19057,4829,232,40302,41769,183146,43.29,42.25,44.31,0.6019746169032028,0.6972692862069557,0.4792596610550025,0.4399045735331497,0.4083561449615036,0.5596236608045495,0.8005626976924526,0.6617615093712548,0.2387377855344969,0.1527106510425488,0.7697909293281663,0.3755300555738411,0.6560632625786323,909500,925946,1835447,34.5,2.8,6,277,4806,207112,4813,207391,58.2,15.14,49.39,0
Alicante/Alacant,3,2019,0.0377619669021754,1.3216688415761413,0.0755239338043509,1.4187710421817354,0.0107891334006215,0.1240750341071479,0.8954980722515896,2.4491332819410947,10.923997568129332,44.089793641640014,2.0876973130202723,71.07881084329485,62513,2714,20630,5717,272,47116,43879,190312,43.47,42.43,44.5,0.5683033715471476,0.3408454411707597,0.4700141519306881,0.3535656417233337,0.4940041352740226,0.2584970647845131,0.7540042194886457,0.6660243759943322,0.1486514628735144,0.0816953565751636,0.6852865527218265,0.4766450211328055,0.5951386554603965,918460,935256,1853717,33.7,2.9,5,3650,4683,162428,4688,166078,58.55,13.57,50.61,0
Alicante/Alacant,3,2020,0.0160035335802145,1.114912839421611,0.0373415783538338,1.2216030632897077,0.0106690223868096,0.1333627798351209,0.8908633692986078,2.229825678843222,10.274268558497717,30.694777406851436,1.7283816266631673,73.68026860330761,65983,2968,21600,6370,308,53713,119563,118221,43.66,42.6,44.7,0.5624027804875721,0.163704888276368,0.4545909046778463,0.4733872953288331,0.3178951452303171,0.4807723813212654,0.41703382969141,0.6655367558447772,0.2518916485849944,0.1360183798317709,0.8156607142121008,0.5177374638547216,0.3752415454692084,929120,945466,1874586,33.6,2.9,3,8093,3960,149708,3963,157801,57.24,19.28,46.21,0
Alicante/Alacant,3,2021,0.0106086782170418,1.3260847771302358,0.1007824430618979,1.4533889157347384,0.0053043391085209,0.1750431905811911,1.315476098913194,1.951996791935707,9.245463066152004,33.10438037627921,1.495823628602906,73.89474812080526,65249,3125,21360,6386,318,53935,121311,121957,43.92,42.86,44.96,0.4033185441477898,0.6638610948936722,0.4663803543921502,0.4151209857979506,0.3043979463778514,0.6704402943580705,0.7193431867341845,0.3469366066210143,0.5755316937818165,0.3966908455880657,0.5332253159391733,0.2206627152571363,0.5311615087806256,934389,950859,1885249,32.8,2.8,9,8150,4906,167255,4915,175405,57.0,18.49,46.46,0
Alicante/Alacant,3,2022,0.0105131522162513,1.4928676147076896,0.078848641621885,1.9396765838983716,0.0052565761081256,0.2628288054062834,1.4297887014101818,2.5231565319003204,9.98749460543877,40.63858989191954,1.850314790060235,85.08819746223018,67249,3505,21428,6963,337,63470,124800,126698,44.28,43.22,45.31,0.5691245534050896,0.5571722926583135,0.6502149702076877,0.2944601912393084,0.4349694488787258,0.3553467741277343,0.8088273446078595,0.3383558762810842,0.3937471071605167,0.7149140242396443,0.477282943242327,0.603261764497239,0.4457264334950713,942644,959735,1902379,32.8,2.8,3,483,5131,196919,5134,197402,57.92,13.65,50.02,3
Alicante/Alacant,3,2023,0.0308749338761832,1.3790803798028533,0.097770623941247,2.0120165242646104,0.0154374669380916,0.3602075618888049,1.1475183757314786,2.943410362862806,10.06522844363575,43.01907453414871,2.006870701951913,66.81850273037332,69748,3514,22779,7265,355,62546,146025,103233,44.3,43.23,45.34,0.5300748945721613,0.6148656568317485,0.6607598347688298,0.0,0.6161659559769802,0.3696699552829771,0.9635422417563708,0.337177226047202,0.6364870612605223,0.5401977924994302,0.426492290417767,0.7684971900929475,0.5623936297126194,961136,982188,1943324,33.22736156351791,3.015384615384615,4,5135,5548,138546,5552,143681,59.0,11.6,52.16,3
Alicante/Alacant,3,2024,0.030245243557385,1.5626709171315614,0.0554496131885392,2.147412292574339,0.0201634957049233,0.3377385530574665,1.1946871205167098,3.372344656648434,9.169349671813904,39.50532895987112,1.668529269582409,63.807382158230006,71984,3726,23534,7727,379,66767,165565,87566,44.34,43.27,45.39,0.5977674065851347,0.3529806675658598,0.8520351762755553,0.0017254736249033,0.628871825551118,0.4315438707285402,0.8144719734575422,0.3357336061523622,0.7904813073616493,0.5393013164172826,0.5504929724151917,0.7589327225362524,0.5790140909403999,980213,1003570,1983783,33.86840390879478,3.069230769230769,2,6240,5299,160702,5302,166942,56.8,13.77,48.98,3
Alicante/Alacant,4,2017,0.0219138217047638,0.7779406705191165,0.0109569108523819,0.8217683139286442,0.0,0.0712199205404825,0.6355008294381516,2.366692744114496,14.002932069344098,37.07270786903423,1.9503301317239825,61.35870077333877,55004,2170,17588,4311,209,35678,40648,185161,43.11,42.09,44.12,0.531945177622818,0.8408705995319017,0.3758676120045229,0.5810371921653176,0.4539934148570219,0.4793181076128699,0.569845303467745,0.6578377701728724,0.2703522680233257,0.1692624491553861,0.441296470135962,0.3669665695529007,0.4024471643466611,904711,920621,1825332,35.1,3.0,12,1212,4726,148564,4738,149775,58.43,17.96,47.94,0
Alicante/Alacant,4,2018,0.0163148194574887,0.8483706117894149,0.0271913657624812,0.8918767970093848,0.0054382731524962,0.0598210046774587,0.6743458709095349,2.441784645470816,12.426454153453928,33.44537988785193,1.9523400617461533,64.40546894501307,56536,2276,18322,4570,220,37990,41208,184154,43.29,42.25,44.31,0.6499351898837958,0.6789930393931579,0.3847720487011021,0.3465312610239606,0.4071412298686042,0.626444913295995,0.7029235510884226,0.658676495705215,0.2378921733349391,0.1183126798073303,0.6002227107076683,0.3512420584698428,0.4559859381418576,911097,927722,1838819,34.5,2.8,6,277,4806,207112,4813,207391,56.73,15.63,47.86,0
Alicante/Alacant,4,2019,0.0107603071637282,0.9522871839899542,0.0269007679093207,1.0114688733904598,0.0,0.1076030716372829,0.7532215014609807,2.474870647657508,11.357504211315216,33.028762839064,1.705508685450935,62.50662431409767,60291,2548,19844,5273,252,43709,42824,186729,43.47,42.43,44.5,0.7194987934673412,0.4740627559402138,0.3767103685258,0.3254588968180035,0.5015970796248741,0.3127468877345199,0.7341258191877652,0.664344689910558,0.1180958013262322,0.0702235632972151,0.6506615534653776,0.4184689219115592,0.5666339247526825,920915,937768,1858683,33.7,2.9,5,3650,4683,162428,4688,166078,59.24,15.68,49.95,0
Alicante/Alacant,4,2020,0.0319167950431089,1.026656907220005,0.0319167950431089,0.6968500251078787,0.0053194658405181,0.1329866460129539,0.6223775033406246,1.723506932327883,9.920803792566366,21.272543896232115,1.3671027210131668,63.03035074429966,64248,2841,21115,6044,290,50414,119563,118221,43.66,42.6,44.7,0.4647399590785374,0.1722641892514944,0.3398324806960042,0.5337804775960646,0.3880878995625665,0.4779633902032572,0.4937976045574261,0.6605285376069095,0.3563679078933998,0.2229124790110637,0.6569694537220142,0.5971665526752172,0.3669250844370662,931856,948032,1879888,33.6,2.9,3,8093,3960,149708,3963,157801,56.99,19.41,45.92,0
Alicante/Alacant,4,2021,0.0264965798214766,1.2029447238950397,0.0423945277143626,1.5368016296456453,0.0052993159642953,0.1324828991073832,0.9803734533946358,1.934250326967795,8.992939191409173,25.94545096118993,1.1870467760021537,67.46029222547953,65616,3046,21480,6378,313,53824,120437,120089,43.92,42.86,44.96,0.5898175176876843,0.5290317407438616,0.3489584813822923,0.6342924265271962,0.5652863150060266,0.5133630481648016,0.4034345419542713,0.3373313864552863,0.3829762418439706,0.7991451706148102,0.273842101869055,0.3439437302861695,0.43398367629725,935234,951802,1887036,32.8,2.8,9,8150,4906,167255,4915,175405,57.96,18.91,47.0,0
Alicante/Alacant,4,2022,0.0104849608963383,1.1271332963563712,0.0838796871707067,1.2844077098014464,0.0,0.2306691397194434,0.2830939442011351,2.023597452993299,9.473162169841688,30.301536990417794,1.8925354417890696,6.841436984860765,66249,3315,21394,6674,328,58702,123056,124328,44.28,43.22,45.31,0.5401631172959793,0.5773818395250762,0.6746707204113793,0.0468098995545151,0.496465355092373,0.3018350259409275,0.8399710630869749,0.3381058407501372,0.4978925796472448,0.4644173110205096,0.3956765733548255,0.6122835361481707,0.3602569368233501,945114,962380,1907494,32.8,2.8,3,483,5131,196919,5134,197402,59.98,15.57,50.63,1
Alicante/Alacant,4,2023,0.005114388411205,1.324626598502098,0.0613726609344601,1.513858969716683,0.02045755364482,0.2761769742050706,0.8541028646712369,2.3475042807431,10.423123582035814,31.72966570311589,2.02018342242598,56.20201425073187,70307,3567,22967,7380,361,63601,150910,99317,44.3,43.23,45.34,0.5335987239420116,0.5247840700307489,0.751624166373377,0.0,0.6991393587509692,0.3500946431291999,0.8998478883403971,0.3369798184745636,0.7971890236890727,0.4797368460723903,0.4104359494882639,0.8846227479247828,0.515109445669342,966477,988791,1955268,33.22736156351791,3.015384615384615,4,5135,5548,138546,5552,143681,58.64,13.33,50.83,0
Alicante/Alacant,4,2024,0.0351178379050905,1.2441748286374932,0.0551851738508565,1.580302705729074,0.010033667972883,0.1906396914847771,0.8428281097221727,2.6488883448411142,8.90488032593367,30.57258631337453,1.6555552155256965,53.96608319215127,72543,3779,23722,7842,385,67823,170450,83650,44.34,43.27,45.39,0.5899177541486377,0.4656770293684111,0.7291776753874751,0.0779121522797676,0.6179673441142172,0.4624564295043225,0.7825523103367522,0.3355523876975555,0.767673234482967,0.5237253206719513,0.4665255173542471,0.779040599092562,0.5085958356371382,984792,1008497,1993289,33.86840390879478,3.069230769230769,2,6240,5299,160702,5302,166942,57.65,13.31,49.98,0
Almería,1,2017,0.0283732213536863,0.7660769765495326,0.0709330533842159,0.9930627473790236,0.0,0.0283732213536863,0.7802635872263758,1.6314602278369674,11.760700251103009,24.869128516506123,2.099618380172793,61.81106271900581,53647,513,2697,998,30,9372,4974,59052,39.69,38.86,40.56,0.185828982454314,0.7990036535539474,0.481292758835063,0.1980364801149856,0.6362201664671793,0.5062208093123259,0.5158858873360761,0.2803216540494141,0.4585348940951015,0.5597031963470316,0.6602476298716823,0.7264072603709287,0.3633669255728771,358586,346304,704890,35.2,3.1,3,240,1488,73851,1492,74094,61.13,21.37,48.07,0
Almería,1,2018,0.0424124783166204,1.0461744651433047,0.0141374927722068,1.102724436232132,0.0,0.0141374927722068,0.5796372036604797,1.654086654348198,9.51453263569519,22.67653840661974,1.5268492193983365,57.468908119020725,55721,521,2860,1113,38,9886,4927,56438,39.91,39.06,40.79,0.2779987601426441,0.8206651428872144,0.5186458888033111,0.1793898792381459,0.5687624813555666,0.5210598545542796,0.5343746054278479,0.2801559135016717,0.4563357918708817,0.4345064159573104,0.821622365837548,0.700734713526224,0.5247067530694705,360086,347252,707339,34.4,2.9,2,140,1342,148763,1344,148903,61.36,23.49,46.94,0
Almería,1,2019,0.0281210894110037,1.2092068446731623,0.0281210894110037,1.1248435764401512,0.0421816341165056,0.1406054470550189,0.8436326823301135,1.7294469987767327,9.05499079034322,20.38778982297774,1.5044782834887025,58.57622924312088,59598,574,3037,1269,44,11076,5011,55612,40.09,39.2,41.02,0.4600499136412399,0.5646426159051737,0.5265069461850792,0.3276813370602622,0.496766845652817,0.3818698958928598,0.5885905725413454,0.2836269389199368,0.5246161211857913,0.3447743925954485,0.756513835141175,0.7588265606618262,0.4741521034440916,362414,348795,711210,33.4,2.7,8,925,1322,31790,1330,32714,59.33,16.06,49.8,0
Almería,1,2020,0.0416897697474016,1.5564180705696629,0.0416897697474016,1.014451063853441,0.0,0.1111727193264044,0.6531397260426264,1.4452453512432584,6.295155231857654,15.35573185695962,0.917174934442837,53.41849163633736,63475,623,3059,1548,46,12742,5129,56211,40.32,39.4,41.27,0.8001669889579336,0.4278248078517703,0.520763942745543,0.5326131667114695,0.4644337903073099,0.6519945302067485,0.5543748499204469,0.2745734362405757,0.4810381298751399,0.2610763794509385,0.7301580832533414,1.0,0.6318474830074998,367165,352436,719601,33.2,2.8,3,1110,1230,110717,1233,111827,60.94,19.71,48.93,1
Almería,1,2021,0.0274511849303975,1.6745222807542488,0.054902369860795,0.9058891027031182,0.0,0.1509815171171863,0.6176516609339442,1.0843218047507022,4.680427030632777,11.200083451602188,0.576474883538348,57.22199498741363,65641,653,3073,1686,52,13668,23535,38067,40.59,39.65,41.56,0.8341429863668474,0.427436565581676,0.4883846562675011,0.6658211591403447,0.871646424975038,0.6837601534393661,0.6720756203703667,0.2922208429879895,0.4336173369967078,0.3353477513878126,0.5196185823428083,0.8665590551114652,0.7580852964216932,371874,356692,728566,32.7,2.7,4,144,1497,125409,1501,125552,61.57,17.53,50.78,1
Almería,1,2022,0.0272960405728347,1.9107228400984293,0.1228321825777561,1.201025785204727,0.0,0.1774242637234256,0.7779371563257892,1.9516669009576817,7.233450751801198,16.445864445132912,1.0508975620541363,59.96940113851785,67164,666,3029,1798,52,14277,22698,37131,40.78,39.82,41.78,0.4032222869827811,0.5315425845483557,0.617452663195024,0.265261883850319,0.2919384972989435,0.7036073978510334,0.5450173818543577,0.7194019306166822,0.59297730075107,0.6605402394876076,0.3660973988892236,0.6882798750510393,0.2692444528836242,374198,358509,732707,32.6,2.7,4,235,1373,43762,1377,43997,62.96,16.18,52.77,0
Almería,1,2023,0.0269180453192211,1.5477876058552131,0.1076721812768844,1.615082719153266,0.0134590226596105,0.1615082719153266,0.8613774502150752,1.763131968408982,6.783347420443717,18.86954976877399,1.22477106202456,55.6261406521704,69027,686,3147,1897,57,15067,26010,33448,40.91,39.96,41.91,0.4551143648291664,0.7718015771111505,0.3734427629279466,0.1577370119179498,0.3524880619168205,0.4031336538353693,0.5051162276588025,0.7025289564703426,0.6583516112081488,0.4594920078826365,0.4976988861374825,0.6437824721261666,0.213527848644163,380167,362829,742996,32.40121951219513,2.655,3,675,1496,31542,1499,32217,62.91,12.87,54.82,0
Almería,1,2024,0.0794424201338869,1.6418100161003304,0.0132404033556478,1.6550504194559783,0.0132404033556478,0.2515676637573087,0.8076646046945174,2.0787433268367086,6.130306753664944,19.37071010931277,1.085713075163122,54.94767392593848,71517,717,3204,2048,61,16031,30358,28572,41.16,40.22,42.15,0.449961205788418,0.5258972363057114,0.5036961055035845,0.2297083987000508,0.2145949299641029,0.3379529038733206,0.6628290864736466,0.7007584829938626,0.5541669929295463,0.5382165605095535,0.4274332799878406,0.2395674842076038,0.2942292703411429,386547,368716,755264,31.208536585365856,2.475,3,597,1429,46074,1433,46671,62.58,15.9,52.63,0
